t,id,state,state_time,face_mode,need_move,plant,bond,solid,slot_dist,slot_locked,mag,heading_deg,want_deg,travel_deg,unit_err_deg,travel_err_deg,reason
7.5,31,forming_up,0.1,travel,1,0,1,0,0.307,1,0.997,21.1,7.9,7.9,21.1,13.2,travel_path:forming_up
7.5,34,turning,0.1,travel,1,0,1,0,0.359,1,2.129,47.4,293.9,293.9,47.4,113.5,travel_path:turning
7.5,35,turning,0.333,travel,1,0,1,0,0.418,1,1.781,92.9,208.5,208.5,92.9,115.6,travel_path:turning
7.5,36,adjusting,6.767,travel,0,0,0,0,0.456,0,0.222,186.2,0.0,221.9,173.8,35.7,travel_path:adjusting
7.5,37,turning,0.033,travel,1,0,1,0,0.27,1,1.19,11.6,58.9,58.9,11.6,47.3,travel_path:turning
7.5,38,turning,0.433,travel,1,0,1,0,0.213,1,1.369,317.9,173.6,173.6,42.1,144.3,travel_path:turning
7.5,39,turning,0.3,unit,0,1,1,1,0.094,1,0.724,27.2,0.0,158.4,27.2,131.2,plant_dress_turn
8.0,1,turning,0.1,travel,1,0,1,0,0.22,1,1.493,21.1,74.0,74.0,21.1,52.9,travel_path:turning
8.0,3,turning,0.233,travel,1,0,1,0,0.291,1,1.981,344.8,233.0,233.0,15.2,111.8,travel_path:turning
8.0,4,adjusting,6.667,travel,1,0,0,0,0.323,0,4.912,288.4,83.4,83.4,71.6,154.9,travel_path:adjusting
8.0,5,turning,0.233,travel,1,0,1,0,0.271,1,0.897,321.1,43.7,43.7,38.9,82.6,travel_path:turning
8.0,6,turning,0.267,travel,1,0,1,0,0.544,1,2.093,94.5,209.0,209.0,94.5,114.5,travel_path:turning
8.0,7,turning,0.533,unit,0,1,1,1,0.505,1,0.478,69.8,0.0,227.2,69.8,157.4,plant_dress_turn
8.0,9,turning,0.467,travel,1,0,1,0,0.376,1,1.385,322.6,179.6,179.6,37.4,143.1,travel_path:turning
8.0,11,turning,0.033,travel,1,0,1,0,0.255,1,3.8,316.8,279.5,279.5,43.2,37.3,travel_path:turning
8.0,12,adjusting,6.833,travel,1,0,0,0,0.369,0,1.021,75.3,113.7,113.7,75.3,38.5,travel_path:adjusting
8.0,14,turning,0.833,travel,1,0,1,0,0.212,1,1.372,269.0,300.1,300.1,91.0,31.1,travel_path:turning
8.0,15,turning,0.233,travel,1,0,1,0,0.418,1,1.592,292.5,157.2,157.2,67.5,135.2,travel_path:turning
8.0,16,adjusting,5.967,travel,1,0,0,0,0.397,0,0.79,176.8,25.4,25.4,176.8,151.4,travel_path:adjusting
8.0,17,turning,0.2,unit,0,1,1,0,0.063,1,0.691,50.4,0.0,7.4,50.4,43.0,plant_dress_turn
8.0,18,turning,0.533,travel,1,0,1,0,0.474,1,3.034,3.4,129.3,129.3,3.4,125.8,travel_path:turning
8.0,19,turning,0.3,travel,1,0,1,0,0.441,1,0.904,22.9,115.5,115.5,22.9,92.5,travel_path:turning
8.0,21,turning,0.267,travel,1,0,1,0,0.194,1,1.924,6.5,219.5,219.5,6.5,147.0,travel_path:turning
8.0,22,turning,0.633,unit,0,1,1,1,0.371,1,0.513,286.9,0.0,257.1,73.1,29.8,plant_dress_turn
8.0,23,turning,0.067,travel,1,0,1,0,0.389,1,0.931,7.0,63.9,63.9,7.0,56.9,travel_path:turning
8.0,25,forming_up,0.067,travel,1,0,1,0,0.354,1,5.063,268.4,270.9,270.9,91.6,2.5,travel_path:forming_up
8.0,26,turning,0.033,unit,0,1,1,1,0.386,1,0.565,283.6,0.0,278.6,76.4,5.0,plant_dress_turn
8.0,27,turning,0.067,travel,1,0,1,0,0.195,1,1.818,26.3,137.0,137.0,26.3,110.7,travel_path:turning
8.0,30,turning,0.267,travel,1,0,1,0,0.385,1,1.792,256.2,158.6,158.6,103.8,97.6,travel_path:turning
8.0,31,turning,0.5,travel,1,0,1,0,0.24,1,1.076,345.9,64.0,64.0,14.1,78.1,travel_path:turning
8.0,33,turning,0.433,travel,1,0,1,0,0.115,1,1.328,35.1,207.1,207.1,35.1,171.9,travel_path:turning
8.0,34,forming_up,0.1,travel,1,0,1,0,0.275,1,1.666,91.5,75.2,75.2,91.5,16.2,travel_path:forming_up
8.0,35,turning,0.833,unit,0,1,1,1,0.411,1,0.318,57.7,0.0,49.3,57.7,8.4,plant_dress_turn
8.0,36,adjusting,7.267,travel,1,0,0,0,0.356,0,1.442,160.7,210.1,210.1,160.7,49.3,travel_path:adjusting
8.0,37,turning,0.533,unit,0,1,1,1,0.347,1,0.255,88.9,0.0,229.3,88.9,140.4,plant_dress_turn
8.0,38,turning,0.2,travel,1,0,1,0,0.111,1,1.021,325.7,63.3,63.3,34.3,97.6,travel_path:turning
8.0,39,turning,0.3,travel,1,0,1,0,0.088,1,3.93,49.2,252.5,252.5,49.2,156.7,travel_path:turning
8.5,1,turning,0.067,travel,1,0,1,0,0.258,1,2.02,20.2,135.3,135.3,20.2,115.2,travel_path:turning
8.5,2,turning,0.433,unit,0,1,1,1,0.328,1,0.656,324.9,0.0,98.6,35.1,133.8,plant_dress_turn
8.5,3,turning,0.133,travel,1,0,1,0,0.324,1,5.561,344.1,275.6,275.6,15.9,68.5,travel_path:turning
8.5,5,turning,0.733,unit,0,1,1,1,0.247,1,1.076,328.1,0.0,60.2,31.9,92.1,plant_dress_turn
8.5,6,turning,0.767,unit,0,1,1,1,0.57,1,0.298,59.4,0.0,61.4,59.4,2.0,plant_dress_turn
8.5,7,turning,0.233,travel,1,0,1,0,0.504,1,2.171,128.5,208.8,208.8,128.5,80.3,travel_path:turning
8.5,9,turning,0.2,travel,1,0,1,0,0.303,1,1.146,329.3,84.0,84.0,30.7,114.7,travel_path:turning
8.5,10,turning,0.233,travel,1,0,1,0,0.097,1,3.253,21.1,112.5,112.5,21.1,91.4,travel_path:turning
8.5,11,turning,0.033,travel,1,0,1,0,0.26,1,0.978,262.1,303.6,303.6,97.9,41.5,travel_path:turning
8.5,13,turning,0.467,travel,1,0,1,0,0.493,1,1.415,14.1,167.2,167.2,14.1,153.2,travel_path:turning
8.5,14,turning,0.133,unit,0,1,1,1,0.246,1,1.209,291.9,0.0,303.7,68.1,11.8,plant_dress_turn
8.5,15,turning,0.033,unit,0,1,1,1,0.471,1,0.277,308.8,0.0,301.8,51.2,7.0,plant_dress_turn
8.5,16,adjusting,6.467,travel,1,0,0,0,0.361,0,0.778,231.8,107.1,107.1,128.2,124.8,travel_path:adjusting
8.5,17,turning,0.7,travel,1,0,1,0,0.067,1,3.279,43.4,282.6,282.6,43.4,120.8,travel_path:turning
8.5,18,turning,0.067,travel,1,0,1,0,0.477,1,1.609,339.8,260.8,260.8,20.2,79.1,travel_path:turning
8.5,19,turning,0.8,travel,1,0,1,0,0.441,1,1.846,319.7,181.3,181.3,40.3,138.4,travel_path:turning
8.5,22,turning,0.067,travel,1,0,1,0,0.371,1,1.889,333.7,219.3,219.3,26.3,114.4,travel_path:turning
8.5,23,turning,0.333,unit,0,1,1,1,0.462,1,0.184,311.7,0.0,228.5,48.3,83.2,plant_dress_turn
8.5,25,turning,0.333,travel,1,0,1,0,0.401,1,1.859,282.7,213.7,213.7,77.3,69.0,travel_path:turning
8.5,26,turning,0.067,unit,0,1,1,1,0.422,1,0.484,255.8,0.0,252.4,104.2,3.4,plant_dress_turn
8.5,27,turning,0.067,travel,1,0,1,0,0.258,1,1.196,18.3,81.9,81.9,18.3,63.5,travel_path:turning
8.5,29,forming_up,0.033,travel,1,0,1,0,0.428,1,1.386,287.0,294.0,294.0,73.0,6.9,travel_path:forming_up
8.5,30,turning,0.067,unit,0,1,1,1,0.407,1,0.163,304.5,0.0,299.6,55.5,4.8,plant_dress_turn
8.5,31,turning,0.3,travel,1,0,1,0,0.298,1,2.349,327.6,235.7,235.7,32.4,91.9,travel_path:turning
8.5,32,adjusting,7.7,travel,1,0,0,0,0.367,0,0.555,54.6,2.4,2.4,54.6,52.2,travel_path:adjusting
8.5,33,turning,0.233,travel,1,0,1,0,0.011,1,1.34,15.0,283.4,283.4,15.0,91.5,travel_path:turning
8.5,34,turning,0.467,travel,1,0,1,0,0.169,1,1.57,29.1,143.5,143.5,29.1,114.4,travel_path:turning
8.5,35,turning,0.1,travel,1,0,1,0,0.472,1,0.97,33.9,86.2,86.2,33.9,52.3,travel_path:turning
8.5,36,adjusting,7.767,travel,1,0,0,0,0.357,0,0.724,105.7,311.1,311.1,105.7,154.6,travel_path:adjusting
8.5,37,turning,0.3,travel,1,0,1,0,0.394,1,1.842,357.8,207.5,207.5,2.2,150.3,travel_path:turning
8.5,38,turning,0.7,travel,1,0,1,0,0.084,1,4.559,332.7,81.0,81.0,27.3,108.3,travel_path:turning
8.5,39,turning,0.033,unit,0,1,1,0,0.019,1,0.704,51.5,0.0,58.5,51.5,7.0,plant_dress_turn
9.0,2,turning,0.333,travel,1,0,1,0,0.398,1,1.755,348.7,143.5,143.5,11.3,154.8,travel_path:turning
9.0,3,forming_up,0.033,travel,1,0,1,0,0.327,1,1.837,323.9,311.1,311.1,36.1,12.8,travel_path:forming_up
9.0,5,turning,0.267,travel,1,0,1,0,0.245,1,1.27,303.8,156.7,156.7,56.2,147.0,travel_path:turning
9.0,6,turning,0.033,unit,0,1,1,1,0.568,1,0.632,105.5,0.0,86.8,105.5,18.7,plant_dress_turn
9.0,7,turning,0.133,unit,0,1,1,1,0.407,1,1.008,85.7,0.0,260.2,85.7,174.5,plant_dress_turn
9.0,9,turning,0.7,travel,1,0,1,0,0.286,1,1.424,322.2,59.6,59.6,37.8,97.4,travel_path:turning
9.0,10,turning,0.2,unit,0,1,1,1,0.097,1,0.186,14.1,0.0,54.3,14.1,40.3,plant_dress_turn
9.0,11,turning,0.533,travel,1,0,1,0,0.233,1,1.582,297.2,214.8,214.8,62.8,82.4,travel_path:turning
9.0,13,turning,0.133,travel,1,0,1,0,0.518,1,0.969,6.1,109.5,109.5,6.1,103.4,travel_path:turning
9.0,14,turning,0.367,travel,1,0,1,0,0.392,1,1.336,33.7,187.7,187.7,33.7,154.0,travel_path:turning
9.0,15,turning,0.533,travel,1,0,1,0,0.535,1,2.751,12.1,85.1,85.1,12.1,73.0,travel_path:turning
9.0,16,adjusting,6.967,travel,1,0,0,0,0.322,0,1.45,286.8,18.5,18.5,73.2,91.7,travel_path:adjusting
9.0,17,forming_up,0.067,travel,1,0,1,0,0.085,1,1.49,34.5,135.6,135.6,34.5,101.1,travel_path:forming_up
9.0,19,turning,0.067,travel,1,0,1,0,0.445,1,1.018,287.3,242.0,242.0,72.7,45.2,travel_path:turning
9.0,21,turning,0.433,travel,1,0,1,0,0.221,1,0.8,332.8,23.7,23.7,27.2,50.9,travel_path:turning
9.0,22,turning,0.033,travel,1,0,1,0,0.371,1,4.935,353.0,267.9,267.9,7.0,85.1,travel_path:turning
9.0,23,turning,0.833,travel,1,0,1,0,0.468,1,2.437,318.7,189.9,189.9,41.3,128.9,travel_path:turning
9.0,25,turning,0.833,unit,0,1,1,1,0.411,1,0.339,331.9,0.0,53.4,28.1,81.6,plant_dress_turn
9.0,26,turning,0.567,travel,1,0,1,0,0.434,1,1.568,276.9,207.3,207.3,83.1,69.6,travel_path:turning
9.0,27,turning,0.567,unit,0,1,1,1,0.329,1,0.862,67.5,0.0,35.3,67.5,32.2,plant_dress_turn
9.0,29,turning,0.4,travel,1,0,1,0,0.453,1,3.177,29.7,117.2,117.2,29.7,87.5,travel_path:turning
9.0,30,turning,0.567,travel,1,0,1,0,0.435,1,1.126,339.6,308.5,308.5,20.4,31.1,travel_path:turning
9.0,31,turning,0.033,travel,1,0,1,0,0.314,1,1.452,7.0,96.2,96.2,7.0,89.2,travel_path:turning
9.0,33,turning,0.733,travel,1,0,1,0,0.029,1,1.599,7.9,308.8,308.8,7.9,59.1,travel_path:turning
9.0,35,turning,0.267,travel,1,0,1,0,0.522,1,2.36,297.7,152.5,152.5,62.3,145.1,travel_path:turning
9.0,36,adjusting,8.267,travel,1,0,0,0,0.415,0,3.836,99.6,291.8,291.8,99.6,167.8,travel_path:adjusting
9.0,37,turning,0.8,travel,1,0,1,0,0.406,1,1.401,336.7,247.8,247.8,23.3,88.9,travel_path:turning
9.0,38,turning,0.167,travel,1,0,1,0,0.082,1,1.166,312.5,169.3,169.3,47.5,143.2,travel_path:turning
9.0,39,turning,0.067,travel,1,0,1,0,0.088,1,1.562,20.2,48.0,48.0,20.2,27.8,travel_path:turning
9.5,2,turning,0.133,unit,0,1,1,1,0.45,1,1.105,353.9,0.0,120.5,6.1,126.6,plant_dress_turn
9.5,3,turning,0.3,travel,1,0,1,0,0.375,1,1.033,1.8,170.8,170.8,1.8,169.0,travel_path:turning
9.5,5,turning,0.067,unit,0,1,1,1,0.249,1,0.355,308.7,0.0,294.0,51.3,14.7,plant_dress_turn
9.5,6,turning,0.533,travel,1,0,1,0,0.579,1,1.663,98.5,152.7,152.7,98.5,54.2,travel_path:turning
9.5,7,turning,0.167,travel,1,0,1,0,0.342,1,3.42,119.9,73.5,73.5,119.9,46.4,travel_path:turning
9.5,9,turning,0.233,travel,1,0,1,0,0.284,1,1.178,310.8,161.2,161.2,49.2,149.6,travel_path:turning
9.5,10,turning,0.367,travel,1,0,1,0,0.097,1,1.446,9.8,38.2,38.2,9.8,28.5,travel_path:turning
9.5,13,turning,0.633,unit,0,1,1,1,0.542,1,0.837,55.3,0.0,54.4,55.3,0.9,plant_dress_turn
9.5,14,turning,0.167,travel,1,0,1,0,0.463,1,2.994,355.8,257.0,257.0,4.2,98.8,travel_path:turning
9.5,15,turning,1.033,travel,1,0,1,0,0.541,1,1.899,61.3,207.1,207.1,61.3,145.9,travel_path:turning
9.5,16,adjusting,7.467,travel,1,0,0,0,0.165,0,2.009,337.4,353.5,353.5,22.6,16.1,travel_path:adjusting
9.5,18,turning,0.367,travel,1,0,1,0,0.471,1,1.688,270.9,183.3,183.3,89.1,87.6,travel_path:turning
9.5,19,turning,0.567,travel,1,0,1,0,0.455,1,1.532,266.2,297.6,297.6,93.8,31.4,travel_path:turning
9.5,20,adjusting,4.633,travel,1,0,0,0,0.25,0,0.461,249.1,133.6,133.6,110.9,115.5,travel_path:adjusting
9.5,21,turning,0.367,travel,1,0,1,0,0.32,1,4.823,244.2,104.5,104.5,115.8,139.6,travel_path:turning
9.5,23,turning,0.1,travel,1,0,1,0,0.469,1,1.681,338.9,210.2,210.2,21.1,128.7,travel_path:turning
9.5,24,adjusting,9.333,travel,1,0,0,0,0.374,0,1.68,105.8,138.9,138.9,105.8,33.1,travel_path:adjusting
9.5,25,turning,0.1,travel,1,0,1,0,0.46,1,1.233,309.9,43.9,43.9,50.1,94.1,travel_path:turning
9.5,26,turning,1.067,unit,0,1,1,1,0.435,1,0.899,354.2,0.0,222.2,5.8,132.0,plant_dress_turn
9.5,27,turning,0.333,travel,1,0,1,0,0.393,1,1.471,99.0,201.6,201.6,99.0,102.6,travel_path:turning
9.5,28,adjusting,8.467,travel,1,0,0,0,0.37,0,3.15,304.0,304.0,304.0,56.0,0.0,travel_path:adjusting
9.5,29,turning,0.9,travel,1,0,1,0,0.459,1,0.895,64.8,178.6,178.6,64.8,113.8,travel_path:turning
9.5,30,turning,0.267,travel,1,0,1,0,0.546,1,1.9,68.2,213.6,213.6,68.2,145.4,travel_path:turning
9.5,31,forming_up,0.033,travel,1,0,1,0,0.316,1,1.266,29.0,28.8,28.8,29.0,0.2,travel_path:forming_up
9.5,33,turning,0.2,travel,1,0,1,0,0.032,1,0.994,48.3,208.8,208.8,48.3,160.6,travel_path:turning
9.5,34,turning,0.433,travel,1,0,1,0,0.167,1,1.336,353.0,319.6,319.6,7.0,33.4,travel_path:turning
9.5,35,turning,0.767,travel,1,0,1,0,0.527,1,4.579,318.7,110.8,110.8,41.3,152.0,travel_path:turning
9.5,37,turning,0.033,travel,1,0,1,0,0.407,1,1.286,353.0,308.9,308.9,7.0,44.0,travel_path:turning
9.5,38,turning,0.167,travel,1,0,1,0,0.15,1,0.921,306.4,221.2,221.2,53.6,85.2,travel_path:turning
9.5,39,turning,0.367,travel,1,0,1,0,0.193,1,1.393,297.1,129.8,129.8,62.9,167.3,travel_path:turning
10.0,1,turning,0.467,travel,1,0,1,0,0.269,1,0.922,98.4,203.2,203.2,98.4,104.8,travel_path:turning
10.0,2,turning,0.633,unit,0,1,1,1,0.493,1,0.614,0.9,0.0,273.5,0.9,87.4,plant_dress_turn
10.0,3,turning,0.2,travel,1,0,1,0,0.465,1,1.588,7.9,134.0,134.0,7.9,126.0,travel_path:turning
10.0,4,adjusting,8.667,travel,0,0,0,0,0.38,0,0.275,86.2,0.0,126.4,86.2,40.2,travel_path:adjusting
10.0,5,turning,0.133,travel,1,0,1,0,0.264,1,4.775,331.9,285.5,285.5,28.1,46.4,travel_path:turning
10.0,6,turning,0.233,travel,1,0,1,0,0.675,1,1.213,38.9,168.1,168.1,38.9,129.2,travel_path:turning
10.0,7,adjusting,0.033,travel,1,0,1,0,0.305,1,0.784,148.6,148.6,148.6,148.6,0.0,travel_path:adjusting
10.0,8,adjusting,7.567,travel,1,0,0,0,0.267,0,1.691,230.4,317.5,317.5,129.6,87.1,travel_path:adjusting
10.0,9,turning,0.167,travel,1,0,1,0,0.33,1,1.01,292.5,213.2,213.2,67.5,79.3,travel_path:turning
10.0,10,turning,0.4,travel,1,0,1,0,0.217,1,1.213,279.8,124.7,124.7,80.2,155.1,travel_path:turning
10.0,11,turning,0.467,travel,1,0,1,0,0.232,1,0.91,14.1,30.0,30.0,14.1,15.9,travel_path:turning
10.0,13,turning,1.133,travel,1,0,1,0,0.544,1,1.297,48.3,189.3,189.3,48.3,141.1,travel_path:turning
10.0,14,turning,0.667,travel,1,0,1,0,0.493,1,1.41,2.8,70.5,70.5,2.8,67.7,travel_path:turning
10.0,15,turning,0.233,travel,1,0,1,0,0.541,1,1.65,49.2,188.3,188.3,49.2,139.1,travel_path:turning
10.0,16,adjusting,7.967,travel,1,0,0,0,0.096,0,1.056,8.0,255.1,255.1,8.0,112.9,travel_path:adjusting
10.0,17,adjusting,0.1,travel,1,0,1,0,0.31,1,1.056,5.2,32.5,32.5,5.2,27.4,travel_path:adjusting
10.0,18,turning,0.333,travel,1,0,1,0,0.445,1,1.573,333.2,139.6,139.6,26.8,166.4,travel_path:turning
10.0,19,forming_up,0.033,travel,1,0,1,0,0.457,1,4.91,260.1,259.5,259.5,99.9,0.6,travel_path:forming_up
10.0,20,adjusting,5.133,travel,1,0,0,0,0.054,0,1.443,243.0,342.7,342.7,117.0,99.7,travel_path:adjusting
10.0,21,turning,0.867,travel,1,0,1,0,0.334,1,1.498,321.5,133.5,133.5,38.5,172.0,travel_path:turning
10.0,22,turning,0.5,travel,1,0,1,0,0.371,1,0.78,35.1,171.9,171.9,35.1,136.8,travel_path:turning
10.0,23,turning,0.6,unit,0,1,1,1,0.469,1,1.041,303.8,0.0,289.0,56.2,14.8,plant_dress_turn
10.0,24,adjusting,9.833,travel,1,0,0,0,0.345,0,1.128,58.4,194.4,194.4,58.4,136.0,travel_path:adjusting
10.0,25,turning,0.6,travel,1,0,1,0,0.508,1,2.122,13.1,122.7,122.7,13.1,109.6,travel_path:turning
10.0,26,forming_up,0.067,travel,1,0,1,0,0.443,1,3.776,28.1,76.6,76.6,28.1,48.5,travel_path:forming_up
10.0,27,adjusting,0.433,travel,1,0,1,0,0.388,1,1.69,116.0,228.3,228.3,116.0,112.3,travel_path:adjusting
10.0,28,adjusting,8.967,travel,1,0,0,0,0.131,0,0.598,284.0,85.3,85.3,76.0,161.3,travel_path:adjusting
10.0,29,turning,0.233,unit,0,1,1,1,0.44,1,0.896,71.0,0.0,42.8,71.0,28.2,plant_dress_turn
10.0,30,turning,0.767,travel,1,0,1,0,0.559,1,1.644,103.4,200.5,200.5,103.4,97.2,travel_path:turning
10.0,31,turning,0.367,travel,1,0,1,0,0.287,1,0.804,130.8,213.5,213.5,130.8,82.7,travel_path:turning
10.0,32,adjusting,9.2,travel,1,0,0,0,0.448,0,1.075,146.3,28.3,28.3,146.3,118.0,travel_path:adjusting
10.0,33,turning,0.2,travel,1,0,1,0,0.129,1,3.182,40.3,253.1,253.1,40.3,147.2,travel_path:turning
10.0,34,turning,0.333,travel,1,0,1,0,0.265,1,1.222,337.7,230.8,230.8,22.3,106.9,travel_path:turning
10.0,35,turning,0.067,unit,0,1,1,1,0.539,1,0.027,274.0,0.0,259.9,86.0,14.1,plant_dress_turn
10.0,37,turning,0.533,unit,0,1,1,0,0.407,1,0.72,28.1,0.0,161.5,28.1,133.4,plant_dress_turn
10.0,38,forming_up,0.033,travel,1,0,1,0,0.19,1,1.472,298.5,307.4,307.4,61.5,8.9,travel_path:forming_up
10.0,39,turning,0.133,unit,0,1,1,1,0.265,1,1.18,335.9,0.0,155.0,24.1,179.1,plant_dress_turn
10.5,0,adjusting,9.967,travel,1,0,0,0,0.389,0,1.031,289.2,9.5,9.5,70.8,80.4,travel_path:adjusting
10.5,1,turning,0.133,travel,1,0,1,0,0.296,1,1.321,58.3,215.2,215.2,58.3,157.0,travel_path:turning
10.5,2,turning,0.267,travel,1,0,1,0,0.497,1,1.108,303.8,212.6,212.6,56.2,91.2,travel_path:turning
10.5,3,turning,0.7,travel,1,0,1,0,0.499,1,1.388,43.1,67.4,67.4,43.1,24.3,travel_path:turning
10.5,4,adjusting,9.167,travel,1,0,0,0,0.151,0,4.033,44.5,96.6,96.6,44.5,52.1,travel_path:adjusting
10.5,5,forming_up,0.033,travel,1,0,1,0,0.267,1,1.224,283.6,271.7,271.7,76.4,11.9,travel_path:forming_up
10.5,6,turning,0.733,travel,1,0,1,0,0.703,1,0.838,144.4,311.2,311.2,144.4,166.8,travel_path:turning
10.5,7,turning,0.5,unit,0,1,1,1,0.29,1,1.045,141.6,0.0,138.8,141.6,2.8,plant_dress_turn
10.5,8,adjusting,8.067,travel,0,0,0,0,0.075,0,0.078,224.3,0.0,127.3,135.7,97.0,travel_path:adjusting
10.5,9,forming_up,0.067,travel,1,0,1,0,0.358,1,1.6,297.7,304.6,304.6,62.3,6.9,travel_path:forming_up
10.5,10,turning,0.133,unit,0,1,1,1,0.278,1,1.167,322.9,0.0,144.4,37.1,178.5,plant_dress_turn
10.5,11,turning,0.233,travel,1,0,1,0,0.232,1,2.545,353.0,257.9,257.9,7.0,95.1,travel_path:turning
10.5,13,turning,0.433,travel,1,0,1,0,0.652,1,2.143,329.1,217.6,217.6,30.9,111.6,travel_path:turning
10.5,14,turning,0.267,travel,1,0,1,0,0.495,1,1.569,291.6,128.1,128.1,68.4,163.5,travel_path:turning
10.5,15,turning,0.033,unit,0,1,1,1,0.498,1,0.588,86.0,0.0,85.3,86.0,0.7,plant_dress_turn
10.5,16,adjusting,8.467,travel,1,0,0,0,0.314,0,1.628,9.0,228.1,228.1,9.0,140.8,travel_path:adjusting
10.5,17,turning,0.367,travel,1,0,1,0,0.466,1,1.134,312.3,207.7,207.7,47.7,104.6,travel_path:turning
10.5,18,turning,0.1,travel,1,0,1,0,0.469,1,5.205,301.2,86.5,86.5,58.8,145.2,travel_path:turning
10.5,19,turning,0.333,travel,1,0,1,0,0.448,1,1.18,322.3,193.1,193.1,37.7,129.2,travel_path:turning
10.5,20,adjusting,5.633,travel,1,0,0,0,0.269,0,0.769,236.9,262.9,262.9,123.1,26.1,travel_path:adjusting
10.5,21,turning,0.067,travel,1,0,1,0,0.413,1,0.862,329.4,38.7,38.7,30.6,69.3,travel_path:turning
10.5,22,turning,0.067,travel,1,0,1,0,0.371,1,1.452,14.1,146.1,146.1,14.1,132.1,travel_path:turning
10.5,23,turning,1.1,travel,1,0,1,0,0.469,1,1.006,49.2,208.1,208.1,49.2,158.9,travel_path:turning
10.5,24,adjusting,10.333,travel,1,0,0,0,0.386,0,1.79,150.1,295.9,295.9,150.1,145.8,travel_path:adjusting
10.5,25,turning,0.167,travel,1,0,1,0,0.512,1,2.367,345.0,228.3,228.3,15.0,116.8,travel_path:turning
10.5,26,turning,0.467,travel,1,0,1,0,0.487,1,1.304,76.4,131.2,131.2,76.4,54.8,travel_path:turning
10.5,27,turning,0.2,travel,1,0,1,0,0.453,1,1.701,81.9,305.8,305.8,81.9,136.1,travel_path:turning
10.5,28,adjusting,9.467,travel,1,0,0,0,0.121,0,0.746,296.0,195.7,195.7,64.0,100.3,travel_path:adjusting
10.5,29,turning,0.733,travel,1,0,1,0,0.435,1,1.02,7.7,129.0,129.0,7.7,121.3,travel_path:turning
10.5,30,turning,0.2,unit,0,1,1,1,0.472,1,0.509,97.2,0.0,44.5,97.2,52.8,plant_dress_turn
10.5,31,turning,0.867,travel,1,0,1,0,0.287,1,1.433,25.4,217.1,217.1,25.4,168.2,travel_path:turning
10.5,33,forming_up,0.033,travel,1,0,1,0,0.167,1,1.633,46.4,56.0,56.0,46.4,9.5,travel_path:forming_up
10.5,34,turning,0.833,travel,1,0,1,0,0.277,1,1.419,55.0,196.0,196.0,55.0,141.0,travel_path:turning
10.5,37,turning,0.133,travel,1,0,1,0,0.495,1,1.819,28.1,149.8,149.8,28.1,121.7,travel_path:turning
10.5,38,turning,0.433,travel,1,0,1,0,0.282,1,0.998,14.0,240.9,240.9,14.0,133.0,travel_path:turning
10.5,39,turning,0.633,travel,1,0,1,0,0.295,1,4.092,357.0,279.2,279.2,3.0,77.8,travel_path:turning
11.0,0,adjusting,10.467,travel,1,0,0,0,0.24,0,1.032,221.9,94.6,94.6,138.1,127.3,travel_path:adjusting
11.0,1,adjusting,0.267,travel,1,0,1,0,0.362,1,0.861,56.8,325.4,325.4,56.8,91.3,travel_path:adjusting
11.0,2,turning,0.1,travel,1,0,1,0,0.497,1,4.952,338.9,250.5,250.5,21.1,88.4,travel_path:turning
11.0,4,adjusting,9.667,travel,1,0,0,0,0.116,0,1.407,37.7,37.7,37.7,37.7,0.0,travel_path:adjusting
11.0,7,turning,1.0,travel,1,0,1,0,0.291,1,1.12,162.7,14.5,14.5,162.7,148.2,travel_path:turning
11.0,8,adjusting,8.567,travel,1,0,0,0,0.245,0,1.448,315.9,122.6,122.6,44.1,166.7,travel_path:adjusting
11.0,9,turning,0.433,travel,1,0,1,0,0.42,1,2.341,355.4,93.2,93.2,4.6,97.8,travel_path:turning
11.0,10,adjusting,0.033,travel,1,0,1,0,0.308,1,0.896,358.9,346.1,346.1,1.1,12.8,travel_path:adjusting
11.0,11,turning,0.2,travel,1,0,1,0,0.293,1,1.887,0.9,135.7,135.7,0.9,134.8,travel_path:turning
11.0,14,turning,0.033,travel,1,0,1,0,0.496,1,1.895,354.8,163.0,163.0,5.2,168.2,travel_path:turning
11.0,15,forming_up,0.1,travel,1,0,1,0,0.46,1,1.27,128.6,117.6,117.6,128.6,11.0,travel_path:forming_up
11.0,17,turning,0.867,travel,1,0,1,0,0.482,1,2.416,319.4,215.3,215.3,40.6,104.0,travel_path:turning
11.0,18,turning,0.6,travel,1,0,1,0,0.499,1,1.551,223.9,113.5,113.5,136.1,110.5,travel_path:turning
11.0,19,turning,0.833,travel,1,0,1,0,0.454,1,0.917,343.4,30.5,30.5,16.6,47.1,travel_path:turning
11.0,21,turning,0.567,unit,0,1,1,1,0.479,1,0.61,60.8,0.0,213.1,60.8,152.3,plant_dress_turn
11.0,22,adjusting,0.133,travel,1,0,1,0,0.421,1,1.101,17.4,60.6,60.6,17.4,43.1,travel_path:adjusting
11.0,23,turning,0.167,travel,1,0,1,0,0.577,1,4.398,41.3,117.0,117.0,41.3,75.7,travel_path:turning
11.0,24,adjusting,10.833,travel,1,0,0,0,0.341,0,2.018,144.0,273.8,273.8,144.0,129.8,travel_path:adjusting
11.0,26,turning,0.067,travel,1,0,1,0,0.492,1,2.401,26.3,141.6,141.6,26.3,115.3,travel_path:turning
